session_id,browserstack:browser,browserstack:browser_version,browserstack:os,browserstack:os_version,browserstack:real_height,browserstack:real_width,css:User-Agent,css:browser,css:env-1-height,css:env-1-width,css:env-10-height,css:env-10-width,css:env-11-height,css:env-11-width,css:env-12-height,css:env-12-width,css:env-13-height,css:env-13-width,css:env-14-height,css:env-14-width,css:env-2-height,css:env-2-width,css:env-3-height,css:env-3-width,css:env-5-height,css:env-5-width,css:env-6-height,css:env-6-width,css:env-7-height,css:env-7-width,css:env-8-height,css:env-8-width,css:env-9-height,css:env-9-width,css:image-set-heif,css:javascript,css:px_per_px,css:system,css:viewport_height,css:viewport_width,js:env-1-container-height,js:env-1-container-width,js:env-10-container-height,js:env-10-container-width,js:env-11-container-height,js:env-11-container-width,js:env-12-container-height,js:env-12-container-width,js:env-13-container-height,js:env-13-container-width,js:env-14-container-height,js:env-14-container-width,js:env-2-container-height,js:env-2-container-width,js:env-3-container-height,js:env-3-container-width,js:env-4-container-height,js:env-4-container-width,js:env-5-container-height,js:env-5-container-width,js:env-6-container-height,js:env-6-container-width,js:env-7-container-height,js:env-7-container-width,js:env-8-container-height,js:env-8-container-width,js:env-9-container-height,js:env-9-container-width,css:font_55,css:font_agency,css:font_arabic,css:font_arial,css:font_arno,css:font_avantgarde,css:font_bankgothic,css:font_batang,css:font_bitstream,css:font_bk,css:font_bright,css:font_bt,css:font_calibri,css:font_ce,css:font_century,css:font_clarendon,css:font_corsiva,css:font_eurostile,css:font_extra,css:font_fb,css:font_fonts,css:font_franklin,css:font_futura,css:font_gotham,css:font_gothic,css:font_haettenschweiler,css:font_helv,css:font_helvetica,css:font_humanst521,css:font_letter,css:font_levenim,css:font_light,css:font_lucida,css:font_marlett,css:font_md,css:font_medium,css:font_meiryo,css:font_menlo,css:font_microsoft,css:font_mincho,css:font_minion,css:font_mono,css:font_monotype,css:font_ms,css:font_mt,css:font_myriad,css:font_neue,css:font_outlook,css:font_pristina,css:font_pro,css:font_reference,css:font_sans,css:font_sans-serif-thin,css:font_scriptina,css:font_segoe,css:font_serifa,css:font_simhei,css:font_small,css:font_specialty,css:font_staccato222,css:font_trajan,css:font_typesetting,css:font_ui,css:font_uighur,css:font_unicode,css:font_univers,css:font_vera,css:font_vrinda,css:font_zwadobef
2d13afe7-4d9a-45c2-80a0-ea15e8768e8a,firefox,130.0,OS X,Catalina,951,1280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:130.0) Gecko/20100101 Firefox/130.0,firefox,124,196,309,473,164.0,1100.0,116,6973,124.0,74.0,130.0,74.0,180,400,104,133,100,600,156,164,126,531,56.0,600.0,111,737,0,1,1,linux,8,12,125,196,309,473,164,1426,116,6974,124,74,130,74,181.0,400.0,104,134,150,300,100,600,156,165,126.0,532.0,57,602,111.0,738.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2d4a64a9-4bd4-492d-bd13-72dd5001518d,firefox,115.0,Windows,10,942,1292,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,firefox,136,189,311,434,166.0,1100.0,127,6991,122.0,74.0,130.0,74.0,184,400,110,133,100,600,143,165,134,531,73.0,598.0,113,662,0,1,1,linux,8,12,136,189,311,434,166,1219,128,6991,122,74,130,74,185.0,400.0,110,134,150,300,100,600,143,165,134.0,532.0,73,599,113.0,662.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2d6e8c20-c4cf-4490-826b-31bf6888e600,chrome_android,unknown,android,14.0,701,384,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",chrome,130,224,169,783,168.0,1100.0,121,6866,126.0,90.0,131.0,76.0,163,454,105,150,100,368,163,172,52,487,67.0,600.0,115,671,0,1,3,linux,7,3,130,225,170,783,168,1425,122,6867,126,90,131,77,164.0,455.0,106,150,150,300,100,368,163,173,53.0,487.0,68,619,116.0,671.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2da4380c-7100-4b1f-b777-5be86cac9c1e,chrome,124.0,OS X,Ventura,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",chrome,136,195,166,712,175.0,1100.0,123,6762,125.0,84.0,130.0,78.0,188,403,110,133,100,600,164,183,123,554,78.0,587.0,115,681,0,1,1,linux,8,12,136,196,166,712,176,1184,123,6762,125,84,130,78,188.0,403.0,110,134,150,300,100,600,164,183,123.0,554.0,78,588,115.0,681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2db18cb6-761d-40c2-8faf-6159259f817e,chrome,108.0,Windows,11,1012,945,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",chrome,136,190,166,732,175.0,1100.0,126,6970,129.0,81.0,130.0,78.0,189,403,110,133,100,600,164,170,126,550,78.0,585.0,115,650,,1,1,linux,9,9,136,191,166,732,176,1140,126,6971,129,81,130,78,189.0,403.0,110,134,150,300,100,600,164,170,126.0,551.0,78,585,115.0,650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2dd71199-010f-49a2-95aa-1f45011ebde9,chrome,134.0,OS X,Big Sur,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",chrome,136,195,166,712,175.0,1100.0,123,6762,125.0,88.0,130.0,78.0,188,403,110,133,100,600,164,183,123,554,78.0,587.0,115,681,0,1,1,linux,8,12,136,196,166,712,176,1202,123,6762,125,88,130,78,188.0,403.0,110,134,150,300,100,600,164,183,123.0,554.0,78,588,115.0,681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2dd9d544-7d2b-4335-9efa-128dfe95c5aa,chrome,116.0,OS X,Catalina,1013,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",,136,195,166,711,175.0,1100.0,123,6755,125.0,84.0,130.0,78.0,188,403,110,133,100,600,164,182,123,554,78.0,587.0,115,678,0,1,1,,8,12,136,196,166,711,176,1184,123,6755,125,84,130,78,188.0,403.0,110,134,150,300,100,600,164,182,123.0,554.0,78,588,115.0,678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2dfe05a1-8bf9-4ec8-8569-78f413793b3f,chrome,113.0,OS X,Sequoia,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",chrome,136,195,166,711,175.0,1100.0,124,6708,125.0,84.0,130.0,78.0,188,403,110,133,100,600,164,182,123,554,78.0,587.0,115,678,0,1,1,linux,8,12,136,196,166,711,176,1184,124,6709,125,84,130,78,188.0,403.0,110,134,150,300,100,600,164,182,123.0,554.0,78,588,115.0,678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e26cc07-bdf7-4e52-bf61-2cc80cb4a2c1,firefox,111.0,OS X,Ventura,949,1280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/111.0,firefox,124,196,309,472,164.0,1100.0,120,7108,124.0,74.0,130.0,74.0,180,400,104,133,100,600,156,164,126,531,56.0,600.0,111,743,0,1,1,linux,8,12,125,196,309,473,164,1264,120,7108,124,74,130,74,181.0,400.0,104,134,150,300,100,600,156,165,126.0,532.0,57,602,111.0,744.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e4e2529-0ff3-4c6b-9c83-a8d7fff11c36,edge,134.0,OS X,Sequoia,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0",chrome,136,195,166,712,175.0,1100.0,124,6708,125.0,88.0,130.0,78.0,188,403,110,133,100,600,164,183,123,554,78.0,587.0,115,681,0,1,1,linux,8,11,136,196,166,712,176,1202,124,6709,125,88,130,78,188.0,403.0,110,134,150,300,100,600,164,183,123.0,554.0,78,588,115.0,681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e8fd381-6e32-4c8e-9313-90eb0fb82a3b,firefox,113.0,OS X,Sequoia,949,1280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/113.0,firefox,124,196,309,472,164.0,1100.0,120,7108,124.0,74.0,130.0,74.0,180,400,104,133,100,600,156,164,126,531,56.0,600.0,111,743,0,1,1,linux,8,12,125,196,309,473,164,1264,120,7108,124,74,130,74,181.0,400.0,104,134,150,300,100,600,156,165,126.0,532.0,57,602,111.0,744.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2eb35f42-069b-47ce-a03f-635ac084127d,firefox,110.0,OS X,High Sierra,973,1280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:109.0) Gecko/20100101 Firefox/110.0,firefox,124,196,309,471,164.0,1100.0,116,6973,124.0,74.0,130.0,74.0,180,400,104,133,100,600,141,179,126,531,56.0,600.0,111,740,0,1,1,linux,8,12,125,196,309,472,164,1249,116,6974,124,74,130,74,181.0,400.0,104,134,150,300,100,600,141,180,126.0,532.0,57,602,111.0,740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ece04b2-5025-4cfa-8dd3-dd0e3d3229a2,edge,108.0,OS X,Big Sur,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.41",chrome,136,195,166,711,175.0,1100.0,123,6762,125.0,84.0,130.0,78.0,188,403,110,133,100,600,164,182,123,554,78.0,587.0,115,678,,1,1,linux,8,12,136,196,166,711,176,1184,123,6762,125,84,130,78,188.0,403.0,110,134,150,300,100,600,164,182,123.0,554.0,78,588,115.0,678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ed529fb-9f9e-4048-858e-e1b0b7576b48,edge,131.0,OS X,Monterey,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",chrome,136,195,166,712,175.0,1100.0,123,6762,125.0,84.0,130.0,78.0,188,403,110,133,100,600,164,183,123,554,78.0,587.0,115,681,0,1,1,linux,8,11,136,196,166,712,176,1202,123,6762,125,84,130,78,188.0,403.0,110,134,150,300,100,600,164,183,123.0,554.0,78,588,115.0,681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2efd2c9b-9961-49c7-8e64-026bf084a07d,ipad,unknown,ios,17.5,1366,1024,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",chrome,120,195,166,654,165.0,1100.0,116,6656,66.0,78.0,130.0,74.0,170,403,100,133,100,600,166,153,86,569,51.0,565.0,114,458,1,1,2,linux,13,10,120,196,167,655,165,1145,116,6656,66,79,130,74,170.0,403.0,100,134,150,300,100,600,166,153,86.0,570.0,51,566,114.0,458.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2f012fa3-feb2-4c92-83c0-61c9539b36bd,chrome_android,unknown,android,10.0,771,412,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",chrome,131,224,169,784,166.0,1100.0,122,6866,126.0,92.0,131.0,77.0,164,454,106,150,100,396,163,169,54,487,69.0,600.0,115,671,0,1,3,linux,8,4,132,225,169,785,166,1435,122,6867,126,93,131,77,165.0,455.0,107,150,150,300,100,396,163,170,54.0,488.0,70,619,115.0,671.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2fda4858-bffb-4581-b810-1f824edf4bd5,chrome,115.0,Windows,10,1020,945,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",chrome,136,190,166,732,175.0,1100.0,126,6970,129.0,81.0,130.0,78.0,189,403,110,133,100,600,164,170,126,550,78.0,585.0,115,650,0,1,1,linux,9,9,136,191,166,732,176,1140,126,6971,129,81,130,78,189.0,403.0,110,134,150,300,100,600,164,170,126.0,551.0,78,585,115.0,650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2ff58026-7adb-4cf4-9025-64cef3b8b16a,chrome_android,unknown,android,13.0,775,412,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",chrome,130,224,168,784,166.0,1100.0,121,6866,125.0,92.0,130.0,77.0,163,454,105,150,100,396,163,170,52,488,67.0,600.0,115,672,0,1,3,linux,8,4,131,225,169,785,166,1430,122,6867,125,92,131,78,163.0,455.0,106,150,150,300,100,396,163,170,52.0,488.0,68,619,115.0,672.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308bb38c-b49d-4d8e-9fe0-19a03be80837,edge,127.0,Windows,10,1020,945,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0",chrome,136,190,166,730,175.0,1100.0,126,6970,129.0,81.0,130.0,78.0,189,403,110,133,100,600,164,168,126,550,78.0,585.0,115,650,0,1,1,windows,8,9,136,191,166,730,176,1323,126,6971,129,81,130,78,189.0,403.0,110,134,150,300,100,600,164,168,126.0,551.0,78,585,115.0,650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
30a57997-84b9-4d03-9eec-a4f86dded152,chrome_android,unknown,android,10.0,712,393,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",chrome,130,224,169,785,167.0,1100.0,121,6866,126.0,92.0,131.0,76.0,163,454,105,150,100,377,163,169,51,487,66.0,600.0,115,671,0,1,3,linux,7,3,130,225,169,785,168,1436,121,6867,126,92,131,77,163.0,455.0,105,150,150,300,100,377,163,169,52.0,488.0,67,619,115.0,671.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3162d997-8f3e-4a9d-bb3f-f8c76242f937,chrome,130.0,Windows,10,1020,945,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",chrome,136,190,166,732,175.0,1100.0,126,6970,130.0,81.0,130.0,78.0,189,403,110,133,100,600,164,170,126,550,78.0,585.0,115,650,0,1,1,windows,9,9,136,191,166,732,176,1323,126,6971,130,81,130,78,189.0,403.0,110,134,150,300,100,600,164,170,126.0,551.0,78,585,115.0,650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
31afa37b-5850-4073-8518-aca1ba2c413a,chrome,110.0,OS X,Sonoma,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",chrome,136,195,166,711,175.0,1100.0,123,6762,125.0,84.0,130.0,78.0,188,403,110,133,100,600,164,182,123,554,78.0,587.0,115,678,,1,1,linux,8,12,136,196,166,711,176,1184,123,6762,125,84,130,78,188.0,403.0,110,134,150,300,100,600,164,182,123.0,554.0,78,588,115.0,678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3242cf1b-dc3b-481e-9ba6-cfcaf572938c,chromium_iphone,unknown,ios,18.0,745,430,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/125.0.6422.80 Mobile/15E148 Safari/604.1",chrome,120,195,166,654,165.0,1100.0,114,6655,62.0,80.0,130.0,74.0,170,403,100,133,100,414,166,153,26,446,51.0,-1.0,114,458,1,1,3,linux,7,4,120,196,167,655,165,1145,114,6656,63,80,130,74,170.0,403.0,100,134,150,300,100,414,166,153,26.0,447.0,51,544,114.0,458.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3244fc81-f563-498c-a1ec-cd8a8b674f7f,edge,111.0,OS X,Catalina,1013,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.41",,136,195,166,711,175.0,1100.0,123,6755,125.0,84.0,130.0,78.0,188,403,110,133,100,600,164,182,123,554,78.0,587.0,115,678,,1,1,,8,12,136,196,166,711,176,1184,123,6755,125,84,130,78,188.0,403.0,110,134,150,300,100,600,164,182,123.0,554.0,78,588,115.0,678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32edd99f-ac16-4e53-b61b-2d56aaff459f,edge,124.0,Windows,10,1020,945,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",chrome,136,190,166,730,175.0,1100.0,126,6970,129.0,81.0,130.0,78.0,189,403,110,133,100,600,164,168,126,550,78.0,585.0,115,650,0,1,1,windows,8,9,136,191,166,730,176,1140,126,6971,129,81,130,78,189.0,403.0,110,134,150,300,100,600,164,168,126.0,551.0,78,585,115.0,650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
335e4fa9-e1f8-411e-9bc9-1ad29fc03b67,firefox,136.0,Windows,11,936,1296,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,firefox,136,190,311,443,166.0,1100.0,127,6991,122.0,74.0,130.0,74.0,184,400,110,133,100,600,160,151,134,531,73.0,599.0,113,679,0,1,1,linux,8,12,136,191,311,443,166,1266,128,6991,122,74,130,74,185.0,400.0,110,134,150,300,100,600,160,151,134.0,532.0,73,599,113.0,680.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
339d208b-58ef-45ba-9184-91b56bfe28d4,edge,111.0,Windows,11,1012,945,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.41",chrome,136,190,166,732,175.0,1100.0,126,6970,129.0,81.0,130.0,78.0,189,403,110,133,100,600,164,170,126,550,78.0,585.0,115,650,,1,1,linux,8,9,136,191,166,732,176,1140,126,6971,129,81,130,78,189.0,403.0,110,134,150,300,100,600,164,170,126.0,551.0,78,585,115.0,650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
33b71347-0a50-40ac-9cdc-b8e9fcdcc10d,edge,113.0,Windows,11,1012,945,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.35",chrome,136,190,166,732,175.0,1100.0,126,6970,129.0,81.0,130.0,78.0,189,403,110,133,100,600,164,170,126,550,78.0,585.0,115,650,0,1,1,linux,8,9,136,191,166,732,176,1140,126,6971,129,81,130,78,189.0,403.0,110,134,150,300,100,600,164,170,126.0,551.0,78,585,115.0,650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
342aa9f5-255c-4bdd-b2e2-1e095e7b3d6f,edge,105.0,OS X,Ventura,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36 Edg/105.0.1343.25",chrome,136,195,166,711,175.0,1100.0,123,6762,125.0,84.0,130.0,78.0,188,403,110,133,100,600,164,182,123,554,78.0,587.0,115,678,,1,1,linux,8,12,136,196,166,711,176,1184,123,6762,125,84,130,78,188.0,403.0,110,134,150,300,100,600,164,182,123.0,554.0,78,588,115.0,678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3443d6a2-0255-4299-bdbe-4e4d93be9a37,firefox,136.0,Windows,10,944,1296,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,firefox,136,190,311,443,166.0,1100.0,127,6991,122.0,74.0,130.0,74.0,184,400,110,133,100,600,160,168,134,531,73.0,599.0,113,679,0,1,1,linux,8,12,136,191,311,443,166,1266,128,6991,122,74,130,74,185.0,400.0,110,134,150,300,100,600,160,168,134.0,532.0,73,599,113.0,680.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
